date,county,fips,re_mean,re_CI95l,re_CI95u
2020-08-24,Orange County,6059,0.7880417755424637,0.5800751416106734,0.9921194594400022
2020-08-25,Orange County,6059,0.7872429153289418,0.5798275985850645,0.990667130921834
2020-08-26,Orange County,6059,0.7864440551154198,0.5795800555594556,0.9892148024036658
2020-08-27,Orange County,6059,0.7856451949018979,0.5793325125338467,0.9877624738854975
2020-08-28,Orange County,6059,0.9259242108871798,0.7304039138451648,1.1285534514396929
2020-08-29,Orange County,6059,1.0662032268724617,0.8814753151564829,1.2693444289938882
2020-08-30,Orange County,6059,1.0642500403774893,0.8806767286047046,1.2658965191688905
2020-08-31,Orange County,6059,1.062296853882517,0.8798781420529261,1.2624486093438925
2020-09-01,Orange County,6059,1.0603436673875446,0.8790795555011478,1.2590006995188947
2020-09-02,Orange County,6059,1.0584195317309995,0.8778055984168741,1.2556694376709343
2020-09-03,Orange County,6059,1.056495396074454,0.8765316413326003,1.2523381758229737
2020-09-04,Orange County,6059,1.054571260417909,0.8752576842483266,1.2490069139750133
2020-09-05,Orange County,6059,1.0528142904022466,0.8740122806741413,1.2462876127178388
2020-09-06,Orange County,6059,1.051057320386584,0.8727668770999559,1.2435683114606646
2020-09-07,Orange County,6059,1.0493003503709217,0.8715214735257706,1.2408490102034901
2020-09-08,Orange County,6059,1.0474895252735814,0.8703013353695975,1.2389009774328166
2020-09-09,Orange County,6059,1.045678700176241,0.8690811972134244,1.2369529446621432
2020-09-10,Orange County,6059,1.0438678750789008,0.8678610590572513,1.2350049118914697
2020-09-11,Orange County,6059,1.0421385303606756,0.8668065615013402,1.2326109841601893
2020-09-12,Orange County,6059,1.0404091856424507,0.865752063945429,1.2302170564289088
2020-09-13,Orange County,6059,1.0386798409242255,0.8646975663895179,1.2278231286976284
2020-09-14,Orange County,6059,1.0368545135716771,0.8636350078422368,1.2245919897261919
2020-09-15,Orange County,6059,1.035029186219129,0.8625724492949557,1.221360850754755
2020-09-16,Orange County,6059,1.0332038588665806,0.8615098907476746,1.2181297117833185
2020-09-17,Orange County,6059,0.980057252812827,0.7813596697230581,1.1782794642905052
2020-09-18,Orange County,6059,0.9269106467590732,0.7012094486984417,1.138429216797692
2020-09-19,Orange County,6059,0.8737640407053195,0.6210592276738252,1.0985789693048786
2020-09-20,Orange County,6059,0.8726815397210559,0.6205597018936934,1.097012460292946
2020-09-21,Orange County,6059,0.8715990387367922,0.6200601761135616,1.0954459512810133
2020-09-22,Orange County,6059,0.8705165377525286,0.6195606503334298,1.0938794422690807
2020-09-23,Orange County,6059,0.8695954003128781,0.6191114356071968,1.092073607441536
2020-09-24,Orange County,6059,0.8686742628732276,0.618662220880964,1.0902677726139915
2020-09-25,Orange County,6059,0.8677531254335771,0.6182130061547311,1.0884619377864468
2020-09-26,Orange County,6059,0.8669747936163698,0.6179260773994922,1.0871714692903183
2020-09-27,Orange County,6059,0.8661964617991625,0.6176391486442533,1.0858810007941897
2020-09-28,Orange County,6059,0.8654181299819552,0.6173522198890145,1.0845905322980611
2020-09-29,Orange County,6059,0.86462190947454165,0.6170946021813337,1.0833107505094226
2020-09-30,Orange County,6059,0.8638256889671282,0.616836984473653,1.0820309687207839
2020-10-01,Orange County,6059,0.8630294684597146,0.6165793667659722,1.0807511869321453
2020-10-02,Orange County,6059,1.0186292913753063,0.7227679899790297,1.2994239410378283
2020-10-03,Orange County,6059,1.174229114290898,0.8289566131920871,1.5180966951435113
2020-10-04,Orange County,6059,1.1725394971353194,0.8284288046790925,1.5152752576438866
2020-10-05,Orange County,6059,1.1708498799797409,0.8279009961660979,1.5124538201442617
2020-10-06,Orange County,6059,1.1691602628241622,0.8273731876531033,1.509632382644637
2020-10-07,Orange County,6059,1.167628079353484,0.8264711228055274,1.5069901410110553
2020-10-08,Orange County,6059,1.1660958958828056,0.8255690579579515,1.5043478993774737
2020-10-09,Orange County,6059,1.1645637124121273,0.8246669931103756,1.501705657743892
2020-10-10,Orange County,6059,1.1630419866301485,0.8234592706998031,1.499428152137164
2020-10-11,Orange County,6059,1.1615202608481698,0.8222515482892305,1.4971506465304358
2020-10-12,Orange County,6059,1.159998535066191,0.821043825878658,1.4948731409237077
2020-10-13,Orange County,6059,1.158545030423603,0.8201814729232679,1.4922281812758242
2020-10-14,Orange County,6059,1.1570915257810148,0.8193191199678778,1.4895832216279405
2020-10-15,Orange County,6059,1.1556380211384267,0.8184567670124877,1.486938261980057
2020-10-16,Orange County,6059,1.1543084460404462,0.8182110397801673,1.4836895310397944
2020-10-17,Orange County,6059,1.1529788709424655,0.8179653125478469,1.4804408000995317
